dataMat1,dataMat2,dataMat3,dataMat4,dataMat5,dataMat6,dataMat7,dataMat8,dataMat9,dataMat10,dataMat11,dataMat12,dataMat13,dataMat14,dataMat15,dataMat16,dataMat17,dataMat18,dataMat19,dataMat20,dataMat21,dataMat22,dataMat23,dataMat24,dataMat25,dataMat26,dataMat27,dataMat28,dataMat29,dataMat30,dataMat31,dataMat32,dataMat33,dataMat34,dataMat35,dataMat36,dataMat37,dataMat38,dataMat39,dataMat40,dataMat41,dataMat42,dataMat43,dataMat44,dataMat45,dataMat46
"ABOUT13,ALZ",0.1113281,0.1269531,-0.01855469,0.006347656,0.04003906,0.1049805,0.1459961,0.1420898,0.112793,0.08203125,0.08056641,0.07373047,0.07470703,0.06103516,0.03955078,0.04003906,0.02392578,0.05957031,0.07666016,0.08837891,0.07568359,0.03515625,0.02392578,-0.01074219,0.05957031,-0.007324219,-0.1191406,-0.1118164,-0.09228516,-0.1245117,-0.1904297,-0.246582,-0.2387695,-0.2055664,-0.1645508,-0.190918,-0.2104492,-0.2207031,-0.206543,-0.1972656,-0.1782227,-0.1811523,-0.1992188,-0.1870117,-0.1875
"ABOUT13,ARX",-0.996582,-0.9414063,-0.9174805,-0.9790039,-0.9433594,-0.8745117,-0.8261719,-0.7675781,-0.7329102,-0.7446289,-0.8911133,-0.9765625,-1.006836,-0.9926758,-0.9790039,-0.9560547,-0.9428711,-0.9443359,-0.9765625,-0.9570313,-0.96875,-0.9501953,-0.9384766,-0.9580078,-0.9838867,-1.072754,-0.9946289,-0.9604492,-1.000488,-0.9853516,-1.014648,-0.9941406,-0.9873047,-0.9970703,-1.003418,-1.004395,-0.9882813,-0.9956055,-0.9819336,-0.9819336,-0.9726563,-0.980957,-0.980957,-0.987793,-0.9824219
"ABOUT13,ARY",-0.2973633,-0.2915039,-0.3823242,-0.4697266,-0.5317383,-0.4589844,-0.4536133,-0.4052734,-0.3242188,-0.53125,-0.2626953,-0.3320313,-0.4360352,-0.4526367,-0.5126953,-0.3745117,-0.3623047,-0.2915039,-0.2998047,-0.3007813,-0.2958984,-0.2666016,-0.2792969,-0.3310547,-0.2827148,-0.2797852,-0.2700195,-0.2373047,-0.215332,-0.2709961,-0.1865234,-0.1777344,-0.2270508,-0.2021484,-0.1928711,-0.1928711,-0.1811523,-0.1928711,-0.1943359,-0.1992188,-0.203125,-0.2109375,-0.2246094,-0.1625977,-0.2124023
"ABOUT13,ARZ",0.1074219,0.1137695,0.1391602,0.1899414,0.2666016,0.2719727,0.3129883,0.387207,0.5546875,0.3442383,0.3730469,0.3540039,0.3701172,0.2749023,0.1367188,0.1293945,0.1142578,0.1162109,0.1088867,0.08544922,0.07861328,0.1123047,0.1484375,0.152832,0.1176758,0.01367188,-0.06933594,-0.1254883,-0.1567383,-0.1113281,-0.08740234,-0.05517578,-0.08007813,-0.1035156,-0.1181641,-0.1088867,-0.1176758,-0.1113281,-0.1103516,-0.1044922,-0.1025391,-0.1152344,-0.1171875,-0.03515625,-0.06445313
"ABOUT13,EMG0L",-10,-3,10,1,-1,1,6,-11,3,12,-1,-3,-18,0,-15,15,-12,-4,8,-8,13,1,5,7,6,1,-46,3,0,4,1,1,-2,3,-4,1,1,-5,5,3,5,-1,19,7,-3
"ABOUT13,EMG1L",-4,0,6,1,-4,-5,10,-14,-1,1,-2,-8,-3,-6,4,0,-4,-16,4,-1,-1,5,5,3,5,-1,2,-2,-2,1,0,0,-2,2,-4,0,-1,-1,2,3,1,-2,6,1,-3
"ABOUT13,EMG2L",-13,1,3,2,-4,-5,17,-9,-9,-4,0,-12,-7,-12,13,-1,-7,-8,3,1,-5,11,2,8,4,4,8,-3,0,2,0,1,0,1,-4,-1,-1,0,1,2,0,-1,16,-1,-1
"ABOUT13,EMG3L",-19,5,13,6,0,-6,19,-6,-11,-3,-8,-17,-10,-14,6,0,-7,-5,4,2,3,8,4,6,11,4,8,-2,0,2,1,2,0,0,-2,0,0,-1,0,1,-1,-1,13,1,-2
"ABOUT13,EMG4L",-9,6,13,2,-5,-3,14,-9,-1,6,-17,-8,-5,-8,-2,5,-8,1,6,5,11,8,3,4,11,2,-13,-3,0,1,0,6,-2,1,-2,2,2,0,1,3,0,-2,10,-1,-2
"ABOUT13,EMG5L",1,-2,10,2,-5,-2,10,-8,-2,6,-7,2,-3,-3,-7,4,-7,0,2,-2,10,5,0,1,7,0,-14,-2,0,0,-2,9,-2,-2,-2,1,3,-1,5,3,3,-1,7,1,-1
"ABOUT13,EMG6L",0,-6,9,2,-5,-3,5,-7,-5,5,-1,2,-5,1,-4,3,-5,-4,2,-6,5,5,1,2,3,0,-10,0,1,0,-1,7,-3,0,0,-1,1,-3,11,8,5,-1,3,0,-1
"ABOUT13,EMG7L",0,-2,7,1,-4,-1,4,-3,-2,5,-3,-1,-8,-2,-4,4,-6,-4,3,-4,6,2,1,0,1,-1,-15,0,0,2,0,2,-4,1,-3,-5,-2,-3,7,4,4,0,-7,-1,-1
"ABOUT13,EMG0R",3,0,-9,-9,-8,-5,0,4,2,0,-38,18,5,-16,4,15,-9,-7,9,-6,0,-6,-4,5,4,1,-1,-15,4,4,11,-1,4,11,-2,10,-2,2,-1,21,10,2,5,5,6
"ABOUT13,EMG1R",-9,4,-6,-23,-7,-7,-2,3,1,4,-12,2,-2,-11,4,2,-8,-13,14,-12,-3,-6,-10,12,9,-1,1,-14,1,3,6,-3,2,6,0,4,-2,0,0,6,5,-1,6,2,3
"ABOUT13,EMG2R",-2,9,-12,-46,-9,-1,0,4,1,6,5,1,-5,-11,10,-5,-18,-9,18,-16,-4,-11,-11,23,11,1,1,-12,0,-1,5,-2,1,3,-1,1,-2,-1,-2,3,2,0,7,-1,1
"ABOUT13,EMG3R",16,31,-15,-80,38,10,-5,1,10,13,-4,-4,12,-14,6,-27,-35,8,19,1,-4,-14,-10,33,7,3,1,-6,0,1,-1,-3,1,2,1,-3,-4,-1,-1,4,-1,1,5,1,-1
"ABOUT13,EMG4R",13,19,-15,-55,2,-2,-6,-1,-1,4,-4,10,2,-21,6,-8,-23,-16,13,-8,-2,-5,-5,18,3,-2,2,-5,0,0,2,-1,0,4,0,0,-1,0,-2,4,-1,2,7,0,-1
"ABOUT13,EMG5R",16,1,-4,-25,-5,3,-2,-6,0,4,5,-1,1,-11,-1,-2,-12,-15,11,-5,3,-7,3,11,4,-3,-1,0,-1,-3,9,-4,-2,3,-1,2,-2,2,-5,6,0,0,5,-1,0
"ABOUT13,EMG6R",12,-1,3,2,-8,-7,25,-28,26,10,35,6,-2,-8,-6,1,-8,-10,11,-4,9,-10,-12,9,12,-3,-2,10,-3,-4,15,-5,3,9,0,4,7,2,-2,1,1,-3,1,3,1
"ABOUT13,EMG7R",2,0,-1,-5,-4,-2,6,8,10,-8,-5,3,-1,-8,2,4,-6,-8,8,-4,1,-3,-6,1,2,1,-3,-9,5,4,27,-7,2,-2,-12,8,-12,4,-4,26,9,3,6,1,5
"ABOUT13,GLX",31.5625,8.625,-4.875,-11.4375,-4.5625,-17.0625,2.875,0,-6.625,-4.5625,-7.25,-0.0625,-0.9375,1.125,10.625,9.625,-1,-4.625,-3.9375,-0.375,-3.6875,-1.0625,-4.5625,-3.5625,-9.8125,-4.5,2.875,10.0625,3.1875,-23.75,-8,2.25,-0.8125,0.5625,-0.125,-0.3125,1.5625,6.125,1.75,4,-3.6875,0.8125,1.1875,3.8125,-0.125
"ABOUT13,GLY",31.5625,8.625,-4.875,-11.4375,-4.5625,-17.0625,2.875,0,-6.625,-4.5625,-7.25,-0.0625,-0.9375,1.125,10.625,9.625,-1,-4.625,-3.9375,-0.375,-3.6875,-1.0625,-4.5625,-3.5625,-9.8125,-4.5,2.875,10.0625,3.1875,-23.75,-8,2.25,-0.8125,0.5625,-0.125,-0.3125,1.5625,6.125,1.75,4,-3.6875,0.8125,1.1875,3.8125,-0.125
"ABOUT13,GLZ",31.5625,8.625,-4.875,-11.4375,-4.5625,-17.0625,2.875,0,-6.625,-4.5625,-7.25,-0.0625,-0.9375,1.125,10.625,9.625,-1,-4.625,-3.9375,-0.375,-3.6875,-1.0625,-4.5625,-3.5625,-9.8125,-4.5,2.875,10.0625,3.1875,-23.75,-8,2.25,-0.8125,0.5625,-0.125,-0.3125,1.5625,6.125,1.75,4,-3.6875,0.8125,1.1875,3.8125,-0.125
"ABOUT13,GRX",-67.375,-66.375,-31.625,4.5,29.125,80.6875,137.4375,176.0625,111.25,51.625,2.8125,-160.125,-188.5625,-180.5625,-93.9375,-44.3125,-23.5625,-9.125,7.1875,19.5625,35.25,60.375,72.625,66.9375,48.875,29.375,10.75,-31.6875,-23.875,11.6875,36.4375,7.75,-2.375,-6.3125,-11.3125,-5.5625,-4.3125,-2.625,-2,-2.875,-1.1875,2.25,6.25,-5.25,0.875
"ABOUT13,GRY",-67.375,-66.375,-31.625,4.5,29.125,80.6875,137.4375,176.0625,111.25,51.625,2.8125,-160.125,-188.5625,-180.5625,-93.9375,-44.3125,-23.5625,-9.125,7.1875,19.5625,35.25,60.375,72.625,66.9375,48.875,29.375,10.75,-31.6875,-23.875,11.6875,36.4375,7.75,-2.375,-6.3125,-11.3125,-5.5625,-4.3125,-2.625,-2,-2.875,-1.1875,2.25,6.25,-5.25,0.875
"ABOUT13,GRZ",-67.375,-66.375,-31.625,4.5,29.125,80.6875,137.4375,176.0625,111.25,51.625,2.8125,-160.125,-188.5625,-180.5625,-93.9375,-44.3125,-23.5625,-9.125,7.1875,19.5625,35.25,60.375,72.625,66.9375,48.875,29.375,10.75,-31.6875,-23.875,11.6875,36.4375,7.75,-2.375,-6.3125,-11.3125,-5.5625,-4.3125,-2.625,-2,-2.875,-1.1875,2.25,6.25,-5.25,0.875
"ABOUT13,ORL",7.669364,7.305053,7.013486,6.927519,6.877272,6.88941,6.923958,6.960454,7.005053,7.061382,7.069759,7.076568,7.101293,7.119512,7.131047,7.134952,7.132454,7.110911,7.072225,7.046506,7.034825,7.069188,7.135528,7.286703,7.418225,7.623826,7.875314,8.074669,8.209262,8.285141,8.323236,8.451748,8.54327,8.622776,8.658023,8.664537,8.664439,8.67085,8.666206,8.661075,8.63827,8.622023,8.615504,8.610515,8.600153
"ABOUT13,OPL",7.026067,6.977551,6.909812,6.895509,6.899159,6.939871,6.966684,6.977222,6.995999,7.011847,7.018147,7.026601,7.031963,7.04112,7.041818,7.037588,7.032641,7.030191,7.022078,7.018955,7.015499,7.016257,7.017938,7.020775,7.030889,7.037802,7.03196,7.020173,7.019238,7.011417,6.998325,6.970115,6.960954,6.965039,6.979792,7.002739,7.017626,7.028832,7.035562,7.037736,7.040569,7.04178,7.040983,7.042826,7.042265
"ABOUT13,OYL",7.574881,7.168135,6.862347,6.780312,6.727299,6.774003,6.818614,6.855443,6.91448,6.9827,6.998748,7.016976,7.041297,7.060096,7.057198,7.042757,7.033017,7.016877,6.992192,6.968128,6.960047,7.003171,7.076744,7.236541,7.394892,7.616745,7.877953,8.072862,8.197031,8.307803,8.363166,8.497315,8.586491,8.674633,8.710946,8.721437,8.718793,8.71587,8.705235,8.695511,8.672841,8.657704,8.647444,8.636473,8.624312
"ABOUT13,ORR",3.091438,3.193039,3.244779,3.260788,3.310919,3.398792,3.573572,3.826008,4.119286,4.136722,4.029582,3.602409,3.241374,2.974476,2.889246,2.978906,3.043845,3.089032,3.102863,3.112895,3.117738,3.135133,3.120012,2.983562,2.840158,2.621373,2.507453,2.324467,2.050994,1.869379,1.781473,1.726587,1.725225,1.753367,1.767539,1.773409,1.785971,1.81066,1.829711,1.841818,1.854589,1.873981,1.874294,1.921238,1.999804
"ABOUT13,OPR",6.905657,6.812878,6.725137,6.676676,6.602851,6.513033,6.429932,6.350068,6.287847,6.359533,6.500353,6.688733,6.795784,6.882619,6.934131,6.931337,6.908495,6.881203,6.868193,6.875186,6.893341,6.945397,6.991951,7.050382,7.078815,7.111701,7.120979,7.132005,7.153786,7.158921,7.160069,7.171241,7.186194,7.189107,7.184295,7.176621,7.171733,7.165815,7.163501,7.160892,7.160412,7.159685,7.153735,7.161059,7.167974
"ABOUT13,OYR",4.608951,4.840754,5.007687,5.046236,5.055207,5.008242,4.987334,4.957953,4.894742,4.772131,4.589237,4.341166,4.276652,4.316128,4.528644,4.728261,4.847348,4.928033,4.934954,4.920777,4.873393,4.770594,4.629801,4.315783,4.059208,3.762143,3.613588,3.458801,3.245442,3.065316,2.919319,2.829917,2.830849,2.865722,2.904928,2.92599,2.944962,2.980914,3.004232,3.020592,3.036959,3.055033,3.048335,3.093915,3.177364
"ABOUT14,ALX",-0.9604492,-0.9702148,-0.9682617,-0.9619141,-0.9648438,-0.9682617,-0.96875,-0.9174805,-0.9501953,-1.095703,-1.046875,-0.9423828,-0.921875,-0.9389648,-0.8969727,-0.9033203,-0.9101563,-0.9199219,-0.9208984,-0.9487305,-0.9536133,-0.9619141,-0.9633789,-0.9501953,-0.9506836,-0.9448242,-0.9467773,-0.9316406,-0.9155273,-0.9365234,-0.9238281,-0.9550781,-0.9418945,-1.009766,-0.949707,-0.9487305,-0.9550781,-1.001465,-0.9311523,-0.9238281,-0.9238281,-0.9506836,-0.9633789,-0.9609375,0
"ABOUT14,ALY",0.203125,0.199707,0.2016602,0.2011719,0.2026367,0.1982422,0.2016602,0.2744141,0.2695313,0.199707,0.2646484,0.2446289,0.2954102,0.3046875,0.2939453,0.3369141,0.3486328,0.3637695,0.3388672,0.324707,0.3276367,0.3378906,0.3076172,0.3173828,0.3134766,0.331543,0.2919922,0.3105469,0.3120117,0.3041992,0.3227539,0.2412109,0.2856445,0.2563477,0.2817383,0.2490234,0.2978516,0.2451172,0.2080078,0.2387695,0.2387695,0.222168,0.2060547,0.2026367,0
"ABOUT14,ALZ",-0.1713867,-0.1713867,-0.1762695,-0.1704102,-0.1816406,-0.168457,-0.1748047,-0.3222656,-0.4228516,-0.05566406,0.06884766,0.06787109,0.04882813,-0.01367188,-0.02490234,0.1386719,0.08837891,0.1328125,0.1889648,0.1855469,0.1801758,0.1655273,0.1245117,0.1142578,0.09277344,0.09423828,0.1274414,0.1010742,0.0546875,0.07275391,0.07910156,-0.008789063,0.04638672,-0.06542969,-0.1147461,-0.1655273,-0.253418,-0.222168,-0.1445313,-0.1689453,-0.1689453,-0.1938477,-0.1914063,-0.1694336,0
"ABOUT14,ARX",-0.9873047,-0.9892578,-0.9912109,-0.9956055,-0.980957,-0.9892578,-0.9873047,-0.9799805,-1.060059,-1.064941,-1.013672,-0.9848633,-0.9956055,-1.00293,-0.7617188,-0.5600586,-0.5366211,-0.5581055,-0.7573242,-0.8286133,-1.032227,-1.003418,-0.9697266,-0.8886719,-0.9467773,-0.9453125,-0.9443359,-0.9345703,-0.9501953,-0.9521484,-0.9589844,-0.9819336,-1.000488,-1.003906,-0.9477539,-0.987793,-0.9873047,-0.9746094,-0.9858398,-0.9863281,-0.9960938,-0.9897461,-0.9921875,-0.9975586,0
"ABOUT14,ARY",-0.2304688,-0.2265625,-0.2255859,-0.2197266,-0.2202148,-0.2241211,-0.2290039,-0.3461914,-0.2880859,-0.28125,-0.3427734,-0.4716797,-0.4516602,-0.6538086,-0.5039063,-0.4790039,-0.449707,-0.4174805,-0.2910156,-0.3720703,-0.5249023,-0.6352539,-0.5854492,-0.4414063,-0.390625,-0.3857422,-0.2910156,-0.300293,-0.3422852,-0.2993164,-0.300293,-0.3217773,-0.296875,-0.2944336,-0.277832,-0.2426758,-0.2387695,-0.2163086,-0.2045898,-0.2167969,-0.2011719,-0.2041016,-0.1879883,-0.1860352,0
"ABOUT14,ARZ",-0.07666016,-0.07373047,-0.08789063,-0.08105469,-0.07226563,-0.08642578,-0.07910156,-0.253418,-0.1860352,0.1625977,0.2075195,0.2436523,0.315918,0.1342773,0.1445313,0.324707,0.4394531,0.4233398,0.3305664,0.4072266,0.6103516,0.5175781,0.3457031,0.2412109,0.1630859,0.1040039,0.08691406,0.1538086,0.1450195,0.1269531,0.1264648,-0.002929688,0.0009765625,-0.1103516,-0.08886719,-0.09082031,-0.105957,-0.1000977,-0.09130859,-0.1166992,-0.1230469,-0.1108398,-0.1074219,-0.1040039,0
"ABOUT14,EMG0L",4,-9,-1,-1,0,2,-1,-6,45,21,0,4,-7,2,1,1,-3,6,5,-18,-7,1,-13,0,-31,9,8,-2,0,-5,-11,10,13,-4,-2,0,-7,3,-3,-9,2,-12,13,-2,0
"ABOUT14,EMG1L",0,-3,-1,-1,-1,-2,-2,9,27,23,16,6,-14,5,8,0,0,3,3,-2,4,3,-9,5,-8,9,15,-4,-3,-7,-6,13,9,2,-2,-2,-2,-2,0,-2,0,-3,2,-1,0
"ABOUT14,EMG2L",-2,-2,1,2,-2,-2,-1,8,12,33,31,8,-29,3,12,1,0,-1,4,-1,4,-3,-4,4,-14,15,23,2,-2,-1,-7,22,-3,5,4,-3,0,0,0,0,-2,0,1,-1,0
"ABOUT14,EMG3L",-2,-2,-1,0,0,-2,-2,-8,0,14,34,15,-25,5,17,-16,-9,-6,2,-5,4,3,-2,-10,-18,23,24,-2,-5,-12,9,26,1,4,1,-1,-1,-1,-1,0,0,-3,0,0,0
"ABOUT14,EMG4L",-3,-4,1,0,0,-1,-2,0,28,16,14,14,-19,-4,2,-1,2,2,1,2,1,5,-8,3,-19,9,23,3,-2,-12,-17,25,8,-1,-1,0,0,0,-2,-2,-2,-2,3,2,0
"ABOUT14,EMG5L",-5,-10,1,2,2,-2,-1,4,24,23,0,9,-14,-6,-3,1,-1,-2,-2,0,3,-1,-2,1,-11,5,7,2,-2,-5,-22,5,9,-1,-2,-1,-1,1,-1,-2,-6,-6,6,3,0
"ABOUT14,EMG6L",-5,-22,2,6,-2,0,-2,14,25,32,-5,11,-4,-3,-3,1,-4,-3,0,-1,3,0,-2,3,-8,6,3,2,1,-2,-23,4,6,-1,-2,0,-2,7,3,-3,-6,-7,5,6,0
"ABOUT14,EMG7L",-5,-23,3,2,-1,1,-2,3,23,12,-3,5,-5,0,-1,-1,-3,-1,6,-6,-1,-2,-5,2,-10,3,1,-1,0,-2,-12,4,5,-2,2,1,-7,4,1,-4,-2,3,-8,5,0
"ABOUT14,EMG0R",1,3,0,-3,-8,1,-30,20,-15,-12,-17,2,-15,2,-2,-3,5,28,-5,-2,13,0,-2,-1,-4,-2,0,-4,5,-2,-4,0,0,3,8,18,1,1,-18,12,2,-4,-3,7,0
"ABOUT14,EMG1R",-1,4,0,-3,-7,2,6,12,-11,-24,-1,5,-2,5,-3,-5,3,3,-21,-7,-5,-4,5,3,-5,0,-1,-6,7,0,-5,4,2,-4,5,9,-8,-6,-15,17,-5,3,-6,3,0
"ABOUT14,EMG2R",0,3,-1,-1,-2,2,17,11,-4,-27,-11,19,10,18,-2,-6,5,-20,-22,-25,-6,-17,27,5,4,-1,3,-13,11,-3,-13,5,0,0,2,0,-4,-6,-6,7,-3,2,-5,-2,0
"ABOUT14,EMG3R",-1,5,0,0,0,2,-4,6,-5,52,-15,17,34,35,1,-4,4,-21,-1,-57,19,-33,41,-1,12,-5,5,-25,3,-6,-12,5,-2,0,0,-5,1,-9,2,3,0,0,-3,0,0
"ABOUT14,EMG4R",0,5,0,-2,2,2,1,26,1,-20,-8,22,19,-4,5,-8,2,8,-32,-26,12,-11,18,-1,10,4,2,-11,3,-7,-4,3,0,0,0,-1,0,-8,3,2,-2,2,-2,-1,0
"ABOUT14,EMG5R",1,4,-1,-1,1,-1,1,21,-15,-33,-19,9,7,5,-3,-4,1,3,-20,-2,4,-3,4,3,4,-3,-1,-4,2,-3,-3,-1,-3,1,-2,2,0,-6,1,3,-3,4,-2,-2,0
"ABOUT14,EMG6R",-2,7,0,-1,5,-1,1,-1,-5,-29,2,5,2,8,-3,41,-18,-21,-2,6,0,-10,34,6,1,-6,2,-4,-1,0,-4,45,-9,7,-1,7,1,0,-9,-2,6,8,-3,-1,0
"ABOUT14,EMG7R",0,0,0,-2,-7,-3,-5,7,-8,-20,-5,4,-4,3,-3,14,10,14,16,2,4,-1,6,0,0,-3,0,-3,1,-1,1,-6,2,-1,5,9,-6,-2,-16,17,3,-5,4,13,0
"ABOUT14,GLX",-2.375,1.1875,0.3125,0.375,-3.1875,-2,-1.25,1.4375,-16.3125,28.6875,43.3125,14.9375,11.25,10.4375,-13.6875,-14,-21.6875,-10.4375,0.4375,-1.625,0.5625,-2.9375,8.875,6.4375,-0.375,-6.8125,-10.8125,-5.25,-5.0625,-8.6875,-5.875,-7.8125,16.875,5,-20.1875,-1.0625,-1.5625,-10.8125,6.0625,2.5,2.5,-1.375,4.5625,4.125,0
"ABOUT14,GLY",-2.375,1.1875,0.3125,0.375,-3.1875,-2,-1.25,1.4375,-16.3125,28.6875,43.3125,14.9375,11.25,10.4375,-13.6875,-14,-21.6875,-10.4375,0.4375,-1.625,0.5625,-2.9375,8.875,6.4375,-0.375,-6.8125,-10.8125,-5.25,-5.0625,-8.6875,-5.875,-7.8125,16.875,5,-20.1875,-1.0625,-1.5625,-10.8125,6.0625,2.5,2.5,-1.375,4.5625,4.125,0
"ABOUT14,GLZ",-2.375,1.1875,0.3125,0.375,-3.1875,-2,-1.25,1.4375,-16.3125,28.6875,43.3125,14.9375,11.25,10.4375,-13.6875,-14,-21.6875,-10.4375,0.4375,-1.625,0.5625,-2.9375,8.875,6.4375,-0.375,-6.8125,-10.8125,-5.25,-5.0625,-8.6875,-5.875,-7.8125,16.875,5,-20.1875,-1.0625,-1.5625,-10.8125,6.0625,2.5,2.5,-1.375,4.5625,4.125,0
"ABOUT14,GRX",-2.1875,-1.6875,1.8125,3.5,0.3125,-1.5,-0.4375,-4.8125,-9.4375,-68.0625,-53.625,-85.625,-100.375,25.625,146.875,186.875,135.8125,61.375,101.1875,-74.9375,-202.375,-178.25,-70.8125,-37.4375,-17.375,36.0625,52.5,56.875,65,64.875,20.75,3,-14.625,-16.125,-6.75,9.4375,7.5,-5.625,-4.9375,-0.125,-6.5625,-0.125,0.9375,-0.5625,0
"ABOUT14,GRY",-2.1875,-1.6875,1.8125,3.5,0.3125,-1.5,-0.4375,-4.8125,-9.4375,-68.0625,-53.625,-85.625,-100.375,25.625,146.875,186.875,135.8125,61.375,101.1875,-74.9375,-202.375,-178.25,-70.8125,-37.4375,-17.375,36.0625,52.5,56.875,65,64.875,20.75,3,-14.625,-16.125,-6.75,9.4375,7.5,-5.625,-4.9375,-0.125,-6.5625,-0.125,0.9375,-0.5625,0
"ABOUT14,GRZ",-2.1875,-1.6875,1.8125,3.5,0.3125,-1.5,-0.4375,-4.8125,-9.4375,-68.0625,-53.625,-85.625,-100.375,25.625,146.875,186.875,135.8125,61.375,101.1875,-74.9375,-202.375,-178.25,-70.8125,-37.4375,-17.375,36.0625,52.5,56.875,65,64.875,20.75,3,-14.625,-16.125,-6.75,9.4375,7.5,-5.625,-4.9375,-0.125,-6.5625,-0.125,0.9375,-0.5625,0
"ABOUT14,ORL",8.557189,8.565905,8.571298,8.585695,8.589108,8.588185,8.588039,8.607817,8.663713,8.652878,8.527384,7.955663,7.438629,7.099438,6.921167,6.756111,6.699587,6.715918,6.749018,6.794932,6.824595,6.847749,6.869238,6.878721,6.881417,6.906357,6.89434,6.896552,6.940691,7.065464,7.204438,7.42611,7.616795,7.875564,8.120703,8.181289,8.415173,8.479485,8.552623,8.605645,8.605645,8.635772,8.68301,8.682714,0
"ABOUT14,OPL",7.065991,7.069768,7.07004,7.071161,7.072247,7.07269,7.072805,7.057384,7.026992,6.980123,6.991007,7.004806,6.968777,6.898713,6.841007,6.797164,6.80935,6.842243,6.882936,6.912184,6.935381,6.952722,6.961679,6.954262,6.951071,6.946515,6.947495,6.948915,6.951446,6.969516,6.984846,7.009803,7.01222,7.011698,7.009399,7.006688,7.00333,7.004792,7.022761,7.03413,7.03413,7.046653,7.051351,7.05826,0
"ABOUT14,OYL",8.606985,8.616517,8.621916,8.635345,8.643182,8.643099,8.643923,8.663591,8.732779,8.716663,8.509848,7.877355,7.310984,6.931531,6.739015,6.611335,6.602375,6.638721,6.683921,6.736098,6.769887,6.79728,6.811399,6.804968,6.805974,6.832156,6.839811,6.85123,6.904578,7.058638,7.219193,7.475188,7.663783,7.922836,8.220278,8.290469,8.499902,8.578254,8.65479,8.700802,8.700802,8.740044,8.766719,8.756811,0
"ABOUT14,ORR",2.137479,2.123953,2.117755,2.110171,2.106213,2.098202,2.089951,2.027069,1.851944,1.899441,2.424274,2.83193,3.071103,3.198677,3.442007,3.77044,4.029157,4.146255,4.217915,4.130575,3.663404,3.310381,3.12463,3.164409,3.198222,3.228471,3.280299,3.293361,3.261738,3.183072,2.988798,2.736641,2.565118,2.382028,2.067923,1.982809,1.930524,1.868714,1.840185,1.831633,1.82772,1.837013,1.84105,1.853301,0
"ABOUT14,OPR",7.141847,7.140589,7.140027,7.139304,7.138772,7.137974,7.137935,7.126765,7.055894,7.030912,6.976867,6.864444,6.66602,6.312242,6.048889,5.840533,5.690567,5.740029,5.917857,6.170843,6.483679,6.665221,6.78538,6.797122,6.788981,6.784842,6.79824,6.838198,6.887324,6.929422,6.975767,7.00408,7.022056,7.034431,7.096023,7.109133,7.127864,7.148077,7.160583,7.169443,7.176632,7.179437,7.178817,7.177565,0
"ABOUT14,OYR",3.367908,3.35962,3.352559,3.340097,3.331994,3.325786,3.319957,3.261944,3.063812,3.200768,3.863573,4.422137,4.871806,5.159953,5.251236,5.300944,5.301136,5.217529,5.100121,4.980885,4.83838,4.794681,4.866171,4.986539,5.066683,5.072289,5.003311,4.919619,4.770133,4.570613,4.285941,4.019151,3.855531,3.695027,3.395712,3.301554,3.232441,3.171751,3.151528,3.145439,3.153125,3.168486,3.170291,3.183338,0
"ABOUT15,ALX",-0.9746094,-0.9648438,-0.9638672,-0.9609375,-0.965332,-0.9604492,-0.9794922,-0.9780273,-0.965332,-0.9746094,-0.9638672,-0.9477539,-0.9726563,-0.9873047,-0.9790039,-0.9536133,-0.9589844,-0.9619141,-0.9902344,-0.972168,-0.9628906,-0.9399414,-0.9482422,-0.9526367,-0.9287109,-0.9887695,-0.9638672,-0.9770508,-0.9770508,-0.9882813,-0.9399414,-0.9560547,-0.9833984,-0.9511719,-0.9658203,-0.9614258,-0.9575195,-0.9711914,-0.9521484,-0.9614258,-0.9584961,-0.965332,-0.9526367,-0.956543,-0.9555664
"ABOUT15,ALY",0.2807617,0.2783203,0.2709961,0.2685547,0.2314453,0.2558594,0.269043,0.2724609,0.2426758,0.2246094,0.2548828,0.2460938,0.2392578,0.2670898,0.2587891,0.2563477,0.246582,0.2475586,0.2446289,0.2675781,0.2709961,0.2905273,0.2602539,0.2749023,0.277832,0.2319336,0.2451172,0.2407227,0.2407227,0.2426758,0.2480469,0.2446289,0.2304688,0.2421875,0.2011719,0.2099609,0.2138672,0.2207031,0.2114258,0.2099609,0.2055664,0.1943359,0.2041016,0.1928711,0.2050781
"ABOUT15,ALZ",0.06689453,0.08642578,0.07910156,0.05712891,0.0546875,0.06347656,0.05078125,0.04345703,0.05029297,0.02929688,0.02880859,0.03955078,0.05371094,0.04443359,0.02978516,0.02734375,0.02880859,0.01367188,0.001464844,0.02978516,0.03710938,-0.0009765625,0.008300781,-0.02636719,-0.05859375,-0.03125,-0.04199219,-0.05175781,-0.05175781,-0.08935547,-0.1206055,-0.2021484,-0.2436523,-0.2480469,-0.1865234,-0.1699219,-0.1674805,-0.1787109,-0.1870117,-0.1977539,-0.2084961,-0.1826172,-0.184082,-0.175293,-0.1772461
